week,n,p_hat,p_lb,R_practical,R_conservative,group
16.72,157,0.89171974522293,0.833438263782728,0.1661119678176332,0.20690900482577457,Group1
16.74,157,0.89171974522293,0.833438263782728,0.16642775729131742,0.20722479429945878,Group1
16.76,157,0.89171974522293,0.833438263782728,0.1667435467650017,0.20754058377314305,Group1
16.78,157,0.89171974522293,0.833438263782728,0.1670593362386859,0.20785637324682726,Group1
16.8,157,0.89171974522293,0.833438263782728,0.16737512571237012,0.20817216272051148,Group1
16.82,157,0.89171974522293,0.833438263782728,0.1676909151860543,0.20848795219419566,Group1
16.84,157,0.89171974522293,0.833438263782728,0.1680067046597385,0.20880374166787985,Group1
16.86,157,0.89171974522293,0.833438263782728,0.1683224941334227,0.20911953114156406,Group1
16.88,153,0.8954248366013072,0.8368789035182836,0.16604471964224282,0.20702687280035936,Group1
16.9,153,0.8954248366013072,0.8368789035182836,0.16636050911592704,0.20734266227404352,Group1
16.92,153,0.8954248366013072,0.8368789035182836,0.16667629858961128,0.2076584517477278,Group1
16.94,153,0.8954248366013072,0.8368789035182836,0.1669920880632955,0.207974241221412,Group1
16.96,153,0.8954248366013072,0.8368789035182836,0.16730787753697968,0.20829003069509622,Group1
16.98,153,0.8954248366013072,0.8368789035182836,0.1676236670106639,0.20860582016878043,Group1
17.0,153,0.8954248366013072,0.8368789035182836,0.1679394564843481,0.2089216096424646,Group1
17.02,147,0.9047619047619048,0.8464872291845364,0.16171929824561404,0.20251157114977186,Group1
17.04,147,0.9047619047619048,0.8464872291845364,0.16203508771929825,0.20282736062345608,Group1
17.06,147,0.9047619047619048,0.8464872291845364,0.16235087719298244,0.20314315009714026,Group1
17.08,147,0.9047619047619048,0.8464872291845364,0.16266666666666663,0.20345893957082445,Group1
17.1,147,0.9047619047619048,0.8464872291845364,0.1629824561403509,0.20377472904450872,Group1
17.12,147,0.9047619047619048,0.8464872291845364,0.1632982456140351,0.20409051851819293,Group1
