week,n,pi_mean,q_mean,R_model,group
15.599999999999984,294,0.30555500661232693,0.5880335492585519,0.5784192515566269,Group1
15.699999999999983,294,0.29694718384097557,0.6194732534455255,0.5824118681889865,Group1
15.799999999999983,294,0.288516658956097,0.5182979351768464,0.5995418785463805,Group1
15.899999999999983,294,0.28026511527018266,0.5319877119652754,0.6050600925587889,Group1
15.999999999999982,294,0.2721938074153995,0.6356333255585587,0.6014565578089198,Group1
16.09999999999998,294,0.26430357947442257,0.4823303406012807,0.6234211269744425,Group1
16.19999999999998,294,0.2565948840827948,0.6120069766531445,0.6169606612545069,Group1
16.299999999999983,294,0.24906780229590766,0.6609332664607456,0.6184481006356788,Group1
16.39999999999998,294,0.2417220640237448,0.5454947818225095,0.6362450770011274,Group1
16.49999999999998,294,0.23455706884797722,0.5484559852003322,0.6420755643974936,Group1
16.59999999999998,294,0.22757190704855207,0.6190633849751813,0.6410155487907174,Group1
16.69999999999998,294,0.22076538068024018,0.45721493245334904,0.66307607361183,Group1
16.79999999999998,294,0.214136024553463,0.5458091739083821,0.6599683098661819,Group1
16.899999999999977,294,0.20768212698783745,0.5676596694737245,0.6634120997166966,Group1
16.99999999999998,294,0.2014017502210306,0.5405876378453652,0.6716266777274085,Group1
17.09999999999998,294,0.19529275036950136,0.5904518438157973,0.6720276681375469,Group1
17.199999999999978,294,0.1893527968513632,0.4792476159879778,0.6884171694941366,Group1
17.299999999999976,294,0.18357939119477729,0.4566473241465216,0.6958296937490034,Group1
17.399999999999977,294,0.17796988516785475,0.47004725508126244,0.6995274659854863,Group1
17.49999999999998,294,0.1725214981779281,0.2938892428874771,0.7220682492089244,Group1
17.599999999999977,294,0.16723133389916123,0.35000235460246787,0.7212711641436735,Group1
17.699999999999974,294,0.1620963960977695,0.34083558776828615,0.7268934083991769,Group1
17.799999999999976,294,0.15711360363357382,0.30548757779918206,0.7350272752321353,Group1
17.899999999999977,294,0.15227980462520427,0.2984620677848202,0.7402245966505413,Group1
17.999999999999975,294,0.14759178977400708,0.277229117762527,0.7467406131597198,Group1
18.099999999999973,294,0.14304630484860448,0.16079372909047365,0.7626771025858179,Group1
18.199999999999974,294,0.13864006233812887,0.20056654407696575,0.7628953019556128,Group1
18.299999999999976,294,0.13436975228744505,0.22852527062212585,0.7641997574476869,Group1
18.399999999999974,294,0.13023205233220936,0.21960019542366827,0.7690997660473085,Group1
18.49999999999997,294,0.12622363695546476,0.2701014045667051,0.767966647007837,Group1
18.599999999999973,294,0.12234118599064861,0.37095543976805,0.7617100702741848,Group1
18.699999999999974,294,0.11858139239847619,0.2980129277335565,0.7727472881032662,Group1
18.799999999999972,294,0.1149409693471891,0.4653460094601296,0.7596733871776209,Group1
18.89999999999997,294,0.1114166566271865,0.5637925736561682,0.7534068607731301,Group1
18.99999999999997,294,0.10800522643213231,0.48753560584143185,0.7645316698022527,Group1
19.099999999999973,294,0.104703488539303,0.4929765061044996,0.7674099074120376,Group1
19.19999999999997,294,0.10150829492225577,0.6103738810707038,0.7590179165584613,Group1
19.29999999999997,294,0.09841654382890568,0.4535679876004868,0.7779738427819392,Group1
19.39999999999997,294,0.09542518335783243,0.5320216190640614,0.7733335430764442,Group1
19.49999999999997,294,0.09253121456514501,0.5368580615583768,0.7759867880930049,Group1
19.59999999999997,294,0.08973169413353914,0.4982133857992981,0.782922031082148,Group1
19.699999999999967,294,0.0870237366343374,0.5437810252187625,0.7813719485007539,Group1
19.79999999999997,294,0.08440451641231458,0.5801257070178728,0.78068204558737,Group1
19.89999999999997,294,0.08187126912202763,0.38614349017955796,0.8029646514855134,Group1
19.999999999999968,294,0.07942129294320117,0.45871763492160644,0.7985333314475982,Group1
20.099999999999966,294,0.07705194950149608,0.4842821749754779,0.7987465289625156,Group1
20.199999999999967,294,0.07476066451972611,0.432104161554893,0.8066793409029243,Group1
20.29999999999997,294,0.07254492822329783,0.4805561540350446,0.80449626817352,Group1
20.399999999999967,294,0.07040229552235663,0.5793971448269448,0.7972231230961001,Group1
20.499999999999964,294,0.06833038599183087,0.45006785978703756,0.8127174993825697,Group1
20.599999999999966,294,0.06632688366928989,0.5784054852596021,0.8023972995722033,Group1
20.699999999999967,294,0.06438953668927835,0.6179029521485,0.8009148068804326,Group1
20.799999999999965,294,0.06251615677156834,0.5149110848422497,0.8136364706645657,Group1
20.899999999999963,294,0.060704618579583966,0.5060268845265097,0.8169040785416399,Group1
20.999999999999964,294,0.058952858964110816,0.5927420762363839,0.8105699022125946,Group1
21.099999999999966,294,0.057258876106299705,0.46568346651112424,0.8255726622966996,Group1
21.199999999999964,294,0.05562072857292409,0.512951142164552,0.823103709115831,Group1
21.29999999999996,294,0.05403653429584507,0.5018350815998358,0.8264353622773689,Group1
21.399999999999963,294,0.052504469486686065,0.46421691120123226,0.8323807357947518,Group1
21.499999999999964,294,0.05102276749681413,0.5190970127124303,0.8290410281476533,Group1
21.599999999999962,294,0.049589717631873004,0.5885740794450229,0.824207567490964,Group1
21.69999999999996,294,0.048203663929309686,0.47658386217898513,0.8374879379204733,Group1
21.79999999999996,294,0.046863003906582795,0.5903544784114934,0.8281604494242423,Group1
21.899999999999963,294,0.04556618728703382,0.6337062761221786,0.8258441523979693,Group1
21.99999999999996,294,0.04431171470974242,0.5681226814587503,0.8343917537795269,Group1
22.09999999999996,294,0.04309813642907209,0.6214422608494018,0.8310204117480422,Group1
22.19999999999996,294,0.04192405100904036,0.7473981946507242,0.8203577892730434,Group1
22.29999999999996,294,0.04078810401711579,0.6174744485011489,0.8352564378934593,Group1
22.39999999999996,294,0.039688986721551855,0.7279166081267658,0.8260927151489033,Group1
22.499999999999957,294,0.03862543479591489,0.741100918819579,0.826629881538679,Group1
22.59999999999996,294,0.037596227034041294,0.7031471034120836,0.8322568196238513,Group1
22.69999999999996,294,0.03660018407827578,0.7413207277372458,0.8302477983714819,Group1
22.799999999999958,294,0.03563616716348532,0.7932765682734201,0.826838137269329,Group1
22.899999999999956,294,0.034703076879019974,0.6295333313881438,0.8449767352680934,Group1
22.999999999999957,294,0.03379985195049422,0.7299211525492216,0.8366813217130649,Group1
23.09999999999996,294,0.03292546804298984,0.5467946886238729,0.856717147951964,Group1
23.199999999999957,294,0.03207893658703482,0.6447187854004643,0.8486284214045843,Group1
23.299999999999955,294,0.03125930362848706,0.6531490677161704,0.8494702473551081,Group1
23.399999999999956,294,0.030465648703249245,0.57167139090235,0.8592846845952679,Group1
23.499999999999957,294,0.029697083737554152,0.6180765357669649,0.8562932766959039,Group1
23.599999999999955,294,0.028952751974395074,0.7085444752647451,0.8488786260914485,Group1
23.699999999999953,294,0.028231826926525094,0.4990252603836265,0.8714463062241803,Group1
23.799999999999955,294,0.027533511356314273,0.5977177968908763,0.8631769845837141,Group1
23.899999999999956,294,0.026857036282633768,0.6338599326037112,0.8611474146751182,Group1
23.999999999999954,294,0.02620166001482727,0.5045200078147267,0.8756512816525922,Group1
24.09999999999995,294,0.02556666721373588,0.53946736227062,0.8737121522788778,Group1
24.199999999999953,294,0.024951367979657094,0.6841644997570984,0.8607842591051963,Group1
24.299999999999955,294,0.024355096967043716,0.5353188862335555,0.8771973212774912,Group1
24.399999999999952,294,0.023777212525683857,0.636629461066207,0.8685818940142889,Group1
24.49999999999995,294,0.023217095868045205,0.646357207732487,0.8691123121191191,Group1
24.59999999999995,294,0.022674150262418143,0.5040047509183467,0.8848387308355832,Group1
24.699999999999953,294,0.022147800251449135,0.5208307472929535,0.884635687316912,Group1
24.79999999999995,294,0.021637490895619275,0.6069556059631444,0.8774915291100851,Group1
24.89999999999995,294,0.02114268704119332,0.4618948771216388,0.8934550758034447,Group1
24.99999999999995,294,0.02066287261213817,0.5565246565844051,0.8854390790686177,Group1
25.09999999999995,294,0.020197549925489576,0.5682002851282888,0.8857083532059946,Group1
25.19999999999995,294,0.019746239029628625,0.5295622611890384,0.8909991843381333,Group1
25.299999999999947,294,0.01930847706491757,0.5408251940691214,0.8912904355365338,Group1
25.39999999999995,294,0.018883817646134414,0.5347844385838555,0.8933028837893198,Group1
25.49999999999995,294,0.0184718302661396,0.36680806433122043,0.9115000234916908,Group1
25.599999999999948,294,0.018072099720204092,0.46586785752983617,0.9029849666650952,Group1
25.699999999999946,294,0.01768422555042712,0.46707540286810584,0.9042468351612232,Group1
25.799999999999947,294,0.01730782150967238,0.4194150857469758,0.9103874608129756,Group1
25.89999999999995,294,0.01694251504445399,0.38793751433443807,0.9149020435909935,Group1
25.999999999999947,294,0.016587946796207804,0.4408560461808303,0.9109694992912376,Group1
26.099999999999945,294,0.016243770120389488,0.35072403433678034,inf,Group1
26.199999999999946,294,0.01590965062284764,0.4092190893534181,inf,Group1
26.299999999999947,294,0.015585265712927671,0.3969694292279954,inf,Group1
26.399999999999945,294,0.015270304172771967,0.370784773104964,inf,Group1
26.499999999999943,294,0.014964465742290423,0.36936900874204676,inf,Group1
26.599999999999945,294,0.014667460719286807,0.4211453022573431,inf,Group1
26.699999999999946,294,0.014379009574236564,0.3276181430499279,inf,Group1
26.799999999999944,294,0.014098842579222823,0.38736760720555236,inf,Group1
26.89999999999994,294,0.013826699450549703,0.3767803789107201,inf,Group1
26.999999999999943,294,0.01356232900456329,0.349265246889216,inf,Group1
27.099999999999945,294,0.013305488826222697,0.34398106803171863,inf,Group1
27.199999999999942,294,0.013055944949976353,0.3985574750691949,inf,Group1
27.29999999999994,294,0.012813471552510322,0.3079615417918553,inf,Group1
27.39999999999994,294,0.012577850656947949,0.36972287111334884,inf,Group1
27.499999999999943,294,0.012348871848092859,0.37340321385157266,inf,Group1
27.59999999999994,294,0.012126331998318175,0.3485535368781551,inf,Group1
27.69999999999994,294,0.011910035003718848,0.3697635780498992,inf,Group1
27.79999999999994,294,0.011699791530153884,0.4555553979718445,inf,Group1
27.89999999999994,294,0.01149541876881883,0.36948861667662947,inf,Group1
27.99999999999994,294,0.011296740200999076,0.46486154177262756,inf,Group1
28.099999999999937,294,0.01110358537166689,0.4801952695122591,inf,Group1
28.19999999999994,294,0.010915789671595785,0.46601033448127455,inf,Group1
28.29999999999994,294,0.010733194127676949,0.49599490994502715,inf,Group1
28.399999999999938,294,0.01055564520113339,0.5961254367478861,inf,Group1
28.499999999999936,294,0.010382994593337197,0.5364374968917783,inf,Group1
28.599999999999937,294,0.010215099058946749,0.6613568506176408,inf,Group1
28.69999999999994,294,0.01005182022608944,0.7063256582515688,inf,Group1
28.799999999999937,294,0.009893024423325916,0.6835811572018008,inf,Group1
28.899999999999935,294,0.009738582513141148,0.7163804402336531,inf,Group1
28.999999999999936,294,0.009588369731716586,0.5887603367373946,inf,Group1
11.0,597,0.891367536759293,0.5291252312329029,0.12313020114520465,Group2
11.1,597,0.8862328259178021,0.43331144888907464,0.13741698807974212,Group2
11.2,597,0.8809095129324465,0.44246503135505794,0.14133906003400384,Group2
11.299999999999999,597,0.875394671985996,0.3433594635708461,0.1562211165860514,Group2
11.399999999999999,597,0.8696856391604573,0.3981635676534869,0.15584814026677576,Group2
11.499999999999998,597,0.8637800362879037,0.45809596467575187,0.1550999336864477,Group2
11.599999999999998,597,0.8576757947746207,0.3593413352339025,0.17035947680104202,Group2
11.699999999999998,597,0.8513711792204567,0.3883364581969503,0.17298430650376304,Group2
11.799999999999997,597,0.8448648106435921,0.5158724083590304,0.16589628060247133,Group2
11.899999999999997,597,0.8381556891106244,0.41769869912144963,0.18152114771041788,Group2
11.999999999999996,597,0.8312432155633049,0.5032903821587408,0.17891182200092343,Group2
12.099999999999996,597,0.8241272126266647,0.5416604701190157,0.1811671263716553,Group2
12.199999999999996,597,0.8168079441789385,0.47603357968666515,0.1939644144394098,Group2
12.299999999999995,597,0.8092861334618865,0.5429054380513023,0.1936536072159936,Group2
12.399999999999995,597,0.8015629795110185,0.6375675578245023,0.1907047141153923,Group2
12.499999999999995,597,0.7936401716890726,0.4709852164053179,0.21402002484378393,Group2
12.599999999999994,597,0.7855199021129959,0.5702124019644655,0.210892606102234,Group2
12.699999999999994,597,0.7772048757747301,0.5839241730890418,0.21645305853767355,Group2
12.799999999999994,597,0.7686983181693676,0.4568770280435701,0.23622347447708567,Group2
12.899999999999993,597,0.7600039802606656,0.4455027273133776,0.24455805219730736,Group2
12.999999999999993,597,0.7511261406334323,0.5113034591204088,0.24530357786677862,Group2
13.099999999999993,597,0.7420696047047559,0.37471306615364586,0.26641330342463954,Group2
13.199999999999992,597,0.732839700891236,0.4309802797259884,0.26835862584798037,Group2
13.299999999999992,597,0.7234422736570053,0.45618453225141303,0.27352751077051046,Group2
13.399999999999991,597,0.7138836733970615,0.4083005067030423,0.2861180446184193,Group2
13.499999999999991,597,0.7041707431418708,0.47433174077363005,0.2874250835011051,Group2
13.59999999999999,597,0.6943108021019052,0.6093931547666834,0.28193201194088685,Group2
13.69999999999999,597,0.6843116261042537,0.49090340079586936,0.3018915216474353,Group2
13.79999999999999,597,0.6741814250071794,0.5843459980900317,0.30074951379708226,Group2
13.89999999999999,597,0.6639288172119606,0.6055907363346479,0.3069129765403849,Group2
13.99999999999999,597,0.6535628014239832,0.521315172977596,0.3237078550387853,Group2
14.099999999999989,597,0.6430927258463303,0.5554461285297402,0.32873492349903916,Group2
14.199999999999989,597,0.6325282550184965,0.617456858558645,0.3310400911867434,Group2
14.299999999999988,597,0.6218793345398606,0.4315253710537534,0.35819859538338883,Group2
14.399999999999988,597,0.6111561539417018,0.48837463045855756,0.36113100697273065,Group2
14.499999999999988,597,0.6003691079924603,0.4945236976461496,0.36917814352955153,Group2
14.599999999999987,597,0.5895287567382427,0.4256220940004108,0.3847676608831889,Group2
14.699999999999987,597,0.5786457845940023,0.4689795039130175,0.3891611115040076,Group2
14.799999999999986,597,0.5677309588101608,0.5464152627618506,0.39016902477892434,Group2
14.899999999999986,597,0.5567950876445369,0.41218151727726776,0.41235862025443054,Group2
14.999999999999986,597,0.5458489785702835,0.49152607914619084,0.41319755153062676,Group2
15.099999999999985,597,0.534903396847112,0.5297630125678866,0.4181468765057883,Group2
15.199999999999985,597,0.5239690247755042,0.44171878769032574,0.435716470554781,Group2
15.299999999999985,597,0.5130564219420766,0.4857408915156634,0.44006419326675766,Group2
15.399999999999984,597,0.5021759867489978,0.5902828703280257,0.43833741113178765,Group2
15.499999999999984,597,0.4913379195016847,0.45701238258558174,0.46036221809026234,Group2
15.599999999999984,597,0.48055218730729343,0.5981460853420087,0.4549099714618047,Group2
15.699999999999983,597,0.46982849101217067,0.6724729118954882,0.45609498732415377,Group2
15.799999999999983,597,0.45917623437990174,0.5819758366641505,0.4737123856009869,Group2
15.899999999999983,597,0.44860449568335486,0.6193889202545904,0.47848240544063675,Group2
15.999999999999982,597,0.438122001854658,0.7148986191306743,0.47738029234422735,Group2
16.09999999999998,597,0.4277371053068506,0.5393380837557153,0.5033168845762994,Group2
16.19999999999998,597,0.4174577635105152,0.637668892346653,0.5017904540857516,Group2
16.299999999999983,597,0.4072915213784793,0.6575881300494908,0.5080260109190042,Group2
16.39999999999998,597,0.397245496482122,0.5564990751708883,0.5262782449454255,Group2
16.49999999999998,597,0.3873263670943466,0.5867943620622672,0.5313032179388416,Group2
16.59999999999998,597,0.3775403630272505,0.6524486211414618,0.5326991059890005,Group2
16.69999999999998,597,0.3678932592072585,0.48716176569023345,0.5570918753192288,Group2
16.79999999999998,597,0.3583903719072582,0.566751232009956,0.5568960609083679,Group2
16.899999999999977,597,0.3490365575343287,0.601987748337909,0.5610311904477343,Group2
16.99999999999998,597,0.33983621385312485,0.5300590498243489,0.5757754119870442,Group2
17.09999999999998,597,0.330793283508995,0.6008519286021774,0.5761372864612633,Group2
17.199999999999978,597,0.3219112597015473,0.5089929491263736,0.5926517121851681,Group2
17.299999999999976,597,0.31319319384862865,0.5450793138368858,0.596256832922271,Group2
17.399999999999977,597,0.3046417050725228,0.6116289579481808,0.5966990217655268,Group2
17.49999999999998,597,0.2962589913345303,0.4277875968397596,0.6220621686040747,Group2
17.599999999999977,597,0.2880468420408429,0.5233829162548556,0.6193622522792575,Group2
17.699999999999974,597,0.2800066519416475,0.5499973543305471,0.6234400526522362,Group2
17.799999999999976,597,0.27213943614649727,0.47809680886406253,0.6372482693666008,Group2
17.899999999999977,597,0.2644458460819846,0.5108621770106074,0.6404683567082163,Group2
17.999999999999975,597,0.25692618622245295,0.517877142068094,0.6461417332152509,Group2
18.099999999999973,597,0.24958043143066366,0.3206146111750666,0.6721211257699173,Group2
18.199999999999974,597,0.24240824475277886,0.3553558595449889,0.6747786427185556,Group2
18.299999999999976,597,0.2354089955205117,0.3491140343231835,0.6814134108144343,Group2
18.399999999999974,597,0.22858177762262016,0.26420871558323394,0.6957941063280645,Group2
18.49999999999997,597,0.22192542781788627,0.2823197799651829,0.6997535558642942,Group2
18.599999999999973,597,0.2154385439721163,0.33935319339242054,0.6997021443247207,Group2
18.699999999999974,597,0.2091195031123563,0.26132103148659847,0.7130398002282461,Group2
18.799999999999972,597,0.20296647920227176,0.40544483121743846,0.7040456481033323,Group2
18.89999999999997,597,0.19697746055334478,0.493711245688955,0.7005224308215405,Group2
18.99999999999997,597,0.19115026679706681,0.406394816431531,0.7144442204877887,Group2
19.099999999999973,597,0.1854825653535328,0.4081600110610057,0.7193462031464262,Group2
19.19999999999997,597,0.17997188734168554,0.5391195857292154,0.7112188313990094,Group2
19.29999999999997,597,0.17461564288584078,0.4448614450070773,0.7255051277014256,Group2
19.39999999999997,597,0.16941113578197264,0.5000844233204381,0.7247370959539083,Group2
19.49999999999997,597,0.164355577495517,0.5116382534510944,0.7282317148524727,Group2
19.59999999999997,597,0.1594461004701216,0.4561976715957484,0.7383235180668953,Group2
19.699999999999967,597,0.1546797707338246,0.5297659135983107,0.7354142357931581,Group2
19.79999999999997,597,0.15005359979555014,0.6170319985566444,0.7310370580652278,Group2
19.89999999999997,597,0.14556455583059685,0.45337480367046845,0.7516562194404239,Group2
19.999999999999968,597,0.14120957415894922,0.5592088490421884,0.7452324131845163,Group2
20.099999999999966,597,0.13698556702479928,0.5995638490980262,0.7452648292839485,Group2
20.199999999999967,597,0.1328894326896405,0.5084978899291973,0.7583498303465538,Group2
20.29999999999997,597,0.12891806385470822,0.5415442671627623,0.758936261918761,Group2
20.399999999999967,597,0.12506835543144212,0.6279270776747231,0.7541038878749623,Group2
20.499999999999964,597,0.12133721168105152,0.4617988452586315,0.7744396228529558,Group2
20.599999999999966,597,0.11772155274622062,0.5770879887344332,0.7665527808708685,Group2
20.699999999999967,597,0.11421832059952591,0.60141355198738,0.7676835981593713,Group2
20.799999999999965,597,0.11082448443429992,0.46031142608761544,0.7852806071761169,Group2
20.899999999999963,597,0.10753704552448924,0.43665081064219574,0.7910589870686375,Group2
20.999999999999964,597,0.10435304158056584,0.5067862802482024,0.7873853539798943,Group2
21.099999999999966,597,0.10126955062878264,0.3885383789441827,0.8024796988876559,Group2
21.199999999999964,597,0.0982836944410623,0.4397086870170947,0.8005638785228798,Group2
21.29999999999996,597,0.0953926415425919,0.4501997001844466,0.8026496253461851,Group2
21.399999999999963,597,0.09259360982380568,0.3886966420990219,0.811870364468989,Group2
21.499999999999964,597,0.08988386878288673,0.43517058346188964,0.8102309001724566,Group2
21.599999999999962,597,0.08726074142424652,0.5261163825214256,0.8040836205286621,Group2
21.69999999999996,597,0.08472160583765906,0.4249076871791887,0.8170929960846082,Group2
21.79999999999996,597,0.08226389648186459,0.4961159286291451,0.81280367959978,Group2
21.899999999999963,597,0.07988510519552439,0.5005352679843819,0.8151380106758056,Group2
21.99999999999996,597,0.07758278195743074,0.432910327466806,0.8246232421053397,Group2
22.09999999999996,597,0.07535453541686288,0.4493607618937961,0.8256490823521492,Group2
22.19999999999996,597,0.0731980332139465,0.556801850125411,0.8175256361821405,Group2
22.29999999999996,597,0.0711110021088289,0.46141974578935147,0.8296358795004397,Group2
22.39999999999996,597,0.0690912279374398,0.5822641580964103,0.8200763913008173,Group2
22.499999999999957,597,0.06713655541057453,0.6345070094046734,0.8173314880499076,Group2
22.59999999999996,597,0.06524488777201644,0.6050476383178767,0.8227127036166894,Group2
22.69999999999996,597,0.06341418633042116,0.6738229174254738,0.8182277778261572,Group2
22.799999999999958,597,0.061642469878713885,0.7100500059265498,0.816956381603356,Group2
22.899999999999956,597,0.05992781401381467,0.5363579068617392,0.8366369617263776,Group2
22.999999999999957,597,0.05826835036860226,0.6703297491816346,0.8255125131571479,Group2
23.09999999999996,597,0.05666226576715788,0.5376504918484627,0.8410158092225873,Group2
23.199999999999957,597,0.055107801313501785,0.6506237432498102,0.8319177203111228,Group2
23.299999999999955,597,0.053603251423243806,0.6696214158848729,0.8321822490819083,Group2
23.399999999999956,597,0.05214696280681969,0.546145650924359,0.8466603387205676,Group2
23.499999999999957,597,0.050737333412271914,0.5619061951786174,0.8471821359824363,Group2
23.599999999999955,597,0.04937281133486314,0.6538936030762205,0.8400496717579733,Group2
23.699999999999953,597,0.04805189370017863,0.48761297595661923,0.8587134879253236,Group2
23.799999999999955,597,0.04677312552677912,0.5326538905459017,0.856215645298886,Group2
23.899999999999956,597,0.04553509857390988,0.5274937305826816,0.8587093912733279,Group2
23.999999999999954,597,0.04433645017925014,0.4412736591044423,0.8692815634085247,Group2
24.09999999999995,597,0.04317586209120348,0.501124985181804,0.8652199535735321,Group2
24.199999999999953,597,0.04205205929977706,0.6318459021577298,0.8540456349410493,Group2
24.299999999999955,597,0.04096380886967738,0.49851045482505246,0.8692520660864979,Group2
24.399999999999952,597,0.039909918778863004,0.5990805792269749,0.8610438878209867,Group2
24.49999999999995,597,0.038889236765433176,0.6312578767970619,0.8596517465844901,Group2
24.59999999999995,597,0.037900649185400946,0.5053089593387142,0.8740497607474584,Group2
24.699999999999953,597,0.03694307988359207,0.5275354634850058,0.8736085199552067,Group2
24.79999999999995,597,0.03601548907962964,0.6277180833173578,0.8653506826458564,Group2
24.89999999999995,597,0.035116872270707394,0.4799014025137869,0.88187249360357,Group2
24.99999999999995,597,0.03424625915261701,0.5766969548404992,0.8739134786646732,Group2
25.09999999999995,597,0.033402712560279296,0.6004102604403776,0.873243741830433,Group2
25.19999999999995,597,0.032585327428831266,0.5608758362990295,0.8788804649476923,Group2
25.299999999999947,597,0.03179322977614269,0.6198780038006918,0.8746458276655192,Group2
25.39999999999995,597,0.031025575707472528,0.6611450859832091,0.8721675884064478,Group2
25.49999999999995,597,0.03028155044282752,0.4790276645717848,0.8920112593439529,Group2
25.599999999999948,597,0.029560367367452645,0.5993562391331309,0.8815943411516917,Group2
25.699999999999946,597,0.028861267105762728,0.6179094954618695,0.881339496813112,Group2
25.799999999999947,597,0.02818351661891663,0.5203202314444976,0.8926839596667526,Group2
25.89999999999995,597,0.02752640832613824,0.48966521068693225,0.8973205486585649,Group2
25.999999999999947,597,0.02688925924980266,0.521123493016198,0.8957318358901843,Group2
26.099999999999945,597,0.026271410184228794,0.3850132935931384,0.9108864612895031,Group2
26.199999999999946,597,0.025672224888051754,0.3712685618420403,0.9137914752830482,Group2
26.299999999999947,597,0.025091089299987625,0.27044237484224026,0.925392000005784,Group2
26.399999999999945,597,0.02452741077775124,0.22002445309642782,0.9319394782570418,Group2
26.499999999999943,597,0.023980617359840726,0.19345957748029993,0.936089832322303,Group2
26.599999999999945,597,0.02345015704986336,0.2618948475259401,0.9307287386458345,Group2
26.699999999999946,597,0.022935497123042558,0.2247986873100773,0.9359097277273063,Group2
26.799999999999944,597,0.02243612345451595,0.30653383743686735,0.9291968853937069,Group2
26.89999999999994,597,0.021951539869010776,0.3445352946196917,0.9268470592963893,Group2
26.999999999999943,597,0.02148126751146172,0.3411959225434107,0.9286212982654128,Group2
27.099999999999945,597,0.021024844238119206,0.3864658447608992,0.925524913446115,Group2
27.199999999999942,597,0.020581824027683625,0.4829379209170275,0.9172989310889181,Group2
27.29999999999994,597,0.02015177641198964,0.4140657585816774,0.92559829176455,Group2
27.39999999999994,597,0.01973428592575779,0.5110589732285435,0.9173023247513368,Group2
27.499999999999943,597,0.01932895157492563,0.5246194829356291,0.9173411189373217,Group2
